40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/22;04:20:59;-0.2;1;1;1;0
2026/03/22;04:21:59;-0.2;1;1;1;0
2026/03/22;04:22:59;-0.2;1;1;1;0
2026/03/22;04:23:59;-0.2;1;1;1;0
2026/03/22;04:24:59;-0.2;1;1;1;0
2026/03/22;04:25:59;-0.2;1;1;1;0
2026/03/22;04:26:58;-0.2;1;1;1;0
2026/03/22;04:27:58;-0.2;1;1;1;0
2026/03/22;04:28:58;-0.2;1;1;1;0
2026/03/22;04:29:58;-0.2;1;1;1;0
2026/03/22;04:30:58;-0.2;1;1;1;0
2026/03/22;04:31:58;-0.2;1;1;1;0
2026/03/22;04:32:58;-0.2;1;1;1;0
2026/03/22;04:33:58;-0.2;1;1;1;0
2026/03/22;04:34:58;-0.2;1;1;1;0
2026/03/22;04:35:58;-0.2;1;1;1;0
2026/03/22;04:36:58;-0.2;1;1;1;0
2026/03/22;04:37:58;-0.2;1;1;1;0
2026/03/22;04:38:58;-0.2;1;1;1;0
2026/03/22;04:39:58;-0.2;1;1;1;0
2026/03/22;04:40:58;-0.2;1;1;1;0
2026/03/22;04:41:58;-0.2;1;1;1;0
2026/03/22;04:42:57;-0.2;1;1;1;0
2026/03/22;04:43:57;-0.2;1;1;1;0
2026/03/22;04:44:57;-0.2;1;1;1;0
2026/03/22;04:45:57;-0.2;1;1;1;0
2026/03/22;04:46:57;-0.2;1;1;1;0
2026/03/22;04:47:57;-0.2;1;1;1;0
2026/03/22;04:48:57;-0.2;1;1;1;0
2026/03/22;04:49:57;-0.2;1;1;1;0
2026/03/22;04:50:57;-0.2;1;1;1;0
2026/03/22;04:51:57;-0.2;1;1;1;0
2026/03/22;04:52:57;-0.2;1;1;1;0
2026/03/22;04:53:57;-0.2;1;1;1;0
2026/03/22;04:54:57;-0.2;1;1;1;0
2026/03/22;04:55:57;-0.2;1;1;1;0
2026/03/22;04:56:57;-0.2;1;1;1;0
2026/03/22;04:57:57;-0.2;1;1;1;0
2026/03/22;04:58:56;-0.2;1;1;1;0
2026/03/22;04:59:56;-0.2;1;1;1;0
2026/03/22;05:00:56;-0.2;1;1;1;0
2026/03/22;05:01:56;-0.2;1;1;1;0
2026/03/22;05:02:56;-0.2;1;1;1;0
2026/03/22;05:03:56;-0.2;1;1;1;0
2026/03/22;05:04:56;-0.2;1;1;1;0
2026/03/22;05:05:56;-0.2;1;1;1;0
2026/03/22;05:06:56;-0.2;1;1;1;0
2026/03/22;05:07:56;-0.2;1;1;1;0
2026/03/22;05:08:56;-0.2;1;1;1;0
2026/03/22;05:09:56;-0.2;1;1;1;0
2026/03/22;05:10:56;-0.2;1;1;1;0
2026/03/22;05:11:56;-0.2;1;1;1;0
2026/03/22;05:12:56;-0.2;1;1;1;0
2026/03/22;05:13:56;-0.2;1;1;1;0
2026/03/22;05:14:55;-0.2;1;1;1;0
2026/03/22;05:15:55;-0.2;1;1;1;0
2026/03/22;05:16:55;-0.2;1;1;1;0
2026/03/22;05:17:55;-0.2;1;1;1;0
2026/03/22;05:18:55;-0.2;1;1;1;0
2026/03/22;05:19:55;-0.2;1;1;1;0
2026/03/22;05:20:55;-0.2;1;1;1;0
2026/03/22;05:21:55;-0.2;1;1;1;0
2026/03/22;05:22:55;-0.2;1;1;1;0
2026/03/22;05:23:55;-0.2;1;1;1;0
2026/03/22;05:24:55;-0.2;1;1;1;0
2026/03/22;05:25:55;-0.2;1;1;1;0
2026/03/22;05:26:55;-0.2;1;1;1;0
2026/03/22;05:27:55;-0.2;1;1;1;0
2026/03/22;05:28:55;-0.2;1;1;1;0
2026/03/22;05:29:55;-0.2;1;1;1;0
2026/03/22;05:30:54;-0.2;1;1;1;0
2026/03/22;05:31:54;-0.2;1;1;1;0
2026/03/22;05:32:54;-0.2;1;1;1;0
2026/03/22;05:33:54;-0.2;1;1;1;0
2026/03/22;05:34:54;-0.2;1;1;1;0
2026/03/22;05:35:54;-0.2;1;1;1;0
2026/03/22;05:36:54;-0.2;1;1;1;0
2026/03/22;05:37:54;-0.2;1;1;1;0
2026/03/22;05:38:54;-0.2;1;1;1;0
2026/03/22;05:39:54;-0.2;1;1;1;0
2026/03/22;05:40:54;-0.2;1;1;1;0
2026/03/22;05:41:54;-0.2;1;1;1;0
2026/03/22;05:42:54;-0.2;1;1;1;0
2026/03/22;05:43:54;-0.2;1;1;1;0
2026/03/22;05:44:54;-0.2;1;1;1;0
2026/03/22;05:45:54;-0.2;1;1;1;0
2026/03/22;05:46:53;-0.2;1;1;1;0
2026/03/22;05:47:53;-0.2;1;1;1;0
2026/03/22;05:48:53;-0.2;1;1;1;0
2026/03/22;05:49:53;-0.2;1;1;1;0
2026/03/22;05:50:53;-0.2;1;1;1;0
2026/03/22;05:51:53;-0.2;1;1;1;0
2026/03/22;05:52:53;-0.2;1;1;1;0
2026/03/22;05:53:53;-0.2;1;1;1;0
2026/03/22;05:54:53;-0.2;1;1;1;0
2026/03/22;05:55:53;-0.2;1;1;1;0
2026/03/22;05:56:53;-0.2;1;1;1;0
2026/03/22;05:57:53;-0.2;1;1;1;0
2026/03/22;05:58:53;-0.2;1;1;1;0
2026/03/22;05:59:53;-0.2;1;1;1;0
2026/03/22;06:00:53;-0.2;1;1;1;0
2026/03/22;06:01:53;-0.2;1;1;1;0
2026/03/22;06:02:52;-0.2;1;1;1;0
2026/03/22;06:03:52;-0.2;1;1;1;0
2026/03/22;06:04:52;-0.2;1;1;1;0
2026/03/22;06:05:52;-0.2;1;1;1;0
2026/03/22;06:06:52;-0.2;1;1;1;0
2026/03/22;06:07:52;-0.2;1;1;1;0
2026/03/22;06:08:52;-0.2;1;1;1;0
2026/03/22;06:09:52;-0.2;1;1;1;0
2026/03/22;06:10:52;-0.2;1;1;1;0
2026/03/22;06:11:52;-0.2;1;1;1;0
2026/03/22;06:12:52;-0.2;1;1;1;0
2026/03/22;06:13:52;-0.2;1;1;1;0
2026/03/22;06:14:52;-0.2;1;1;1;0
2026/03/22;06:15:52;-0.2;1;1;1;0
2026/03/22;06:16:52;-0.2;1;1;1;0
2026/03/22;06:17:52;-0.2;1;1;1;0
2026/03/22;06:18:51;-0.2;1;1;1;0
2026/03/22;06:19:51;-0.2;1;1;1;0
2026/03/22;06:20:51;-0.2;1;1;1;0
2026/03/22;06:21:51;-0.2;1;1;1;0
2026/03/22;06:22:51;-0.2;1;1;1;0
2026/03/22;06:23:51;-0.2;1;1;1;0
2026/03/22;06:24:51;-0.2;1;1;1;0
2026/03/22;06:25:51;-0.2;1;1;1;0
2026/03/22;06:26:51;-0.2;1;1;1;0
2026/03/22;06:27:51;-0.2;1;1;1;0
2026/03/22;06:28:51;-0.2;1;1;1;0
2026/03/22;06:29:51;-0.2;1;1;1;0
2026/03/22;06:30:51;-0.2;1;1;1;0
2026/03/22;06:31:51;-0.2;1;1;1;0
2026/03/22;06:32:51;-0.2;1;1;1;0
2026/03/22;06:33:51;-0.2;1;1;1;0
2026/03/22;06:34:50;-0.2;1;1;1;0
2026/03/22;06:35:50;-0.2;1;1;1;0
2026/03/22;06:36:50;-0.2;1;1;1;0
2026/03/22;06:37:50;-0.2;1;1;1;0
2026/03/22;06:38:50;-0.2;1;1;1;0
2026/03/22;06:39:50;-0.2;1;1;1;0
2026/03/22;06:40:50;-0.2;1;1;1;0
2026/03/22;06:41:50;-0.2;1;1;1;0
2026/03/22;06:42:50;-0.2;1;1;1;0
2026/03/22;06:43:50;-0.2;1;1;1;0
2026/03/22;06:44:50;-0.2;1;1;1;0
2026/03/22;06:45:50;-0.2;1;1;1;0
2026/03/22;06:46:50;-0.2;1;1;1;0
2026/03/22;06:47:50;-0.2;1;1;1;0
2026/03/22;06:48:50;-0.2;1;1;1;0
2026/03/22;06:49:50;-0.2;1;1;1;0
2026/03/22;06:50:49;-0.2;1;1;1;0
2026/03/22;06:51:49;-0.2;1;1;1;0
2026/03/22;06:52:49;-0.2;1;1;1;0
2026/03/22;06:53:49;-0.2;1;1;1;0
2026/03/22;06:54:49;-0.2;1;1;1;0
2026/03/22;06:55:49;-0.2;1;1;1;0
2026/03/22;06:56:49;-0.2;1;1;1;0
2026/03/22;06:57:49;-0.2;1;1;1;0
2026/03/22;06:58:49;-0.2;1;1;1;0
