device_status	date	time	battery_voltage_V	pv1_voltage_V	pv2_voltage_V	SOC	capacity_Ah	total_charge_discharge_battery_A	pv1_current_A	pv2_current_A	module_current_A	total_batt_current_A	load_current_A	total_batt_discharge_current_A	temperature_C	error	charging_mode	AUX1	AUX2	AUX3	energy_input_24h_Ah	energy_input_tot_Ah	energy_output_24h_Ah	energy_output_tot_Ah	derating_Ah	checksum	pv1_power_W	pv2_power_W	pv_power_total_W
1	2026/09/02	20:09	49.2	64.1	66.7	#	#	0.7	0.2	0.0	#	0.2	#	0.2	23.5	0	B	1	0	0	215	4501	215	4315	0	5F82	12.82	0	12.82
1	2026/09/02	20:10	49.1	64.2	64.0	#	#	0.6	0.2	0.2	#	0.0	#	0.0	23.5	0	B	1	0	0	215	4501	215	4315	0	51DB	12.84	12.8	25.64
1	2026/09/02	20:11	49.1	66.7	63.9	#	#	0.8	0.0	0.2	#	0.3	#	0.3	23.5	0	B	1	0	0	215	4501	215	4315	0	6569	0	12.78	12.78
1	2026/09/02	20:12	49.1	66.5	66.4	#	#	0.8	0.0	0.0	#	0.3	#	0.3	23.5	0	B	1	0	0	215	4501	215	4315	0	3558	0	0	0
1	2026/09/02	20:13	49.1	64.1	63.9	#	#	0.6	0.2	0.1	#	0.0	#	0.0	23.5	0	B	1	0	0	215	4501	215	4315	0	1755	12.82	6.39	19.21
1	2026/09/02	20:14	49.1	66.3	64.0	#	#	0.7	0.0	0.1	#	0.2	#	0.2	23.5	0	B	1	0	0	215	4501	215	4315	0	6792	0	6.4	6.4
1	2026/09/02	20:15	49.1	66.2	65.9	#	#	0.8	0.0	0.0	#	0.3	#	0.3	23.5	0	B	1	0	0	215	4501	215	4315	0	A5D2	0	0	0
1	2026/09/02	20:16	49.1	64.2	65.7	#	#	0.6	0.2	0.0	#	0.1	#	0.1	23.5	0	B	1	0	0	215	4501	215	4315	0	1A10	12.84	0	12.84
1	2026/09/02	20:17	49.1	64.1	64.0	#	#	0.6	0.2	0.1	#	0.1	#	0.1	23.5	0	B	1	0	0	215	4501	215	4315	0	0BD9	12.82	6.4	19.22
1	2026/09/02	20:18	49.1	65.4	65.4	#	#	0.7	0.0	0.0	#	0.3	#	0.3	23.5	0	B	1	0	0	215	4501	215	4315	0	2A46	0	0	0
1	2026/09/02	20:19	49.1	64.0	65.1	#	#	0.6	0.1	0.0	#	0.1	#	0.1	23.5	0	B	1	0	0	215	4501	215	4315	0	26AC	6.4	0	6.4
1	2026/09/02	20:20	49.1	64.0	64.0	#	#	0.6	0.1	0.1	#	0.0	#	0.0	23.5	0	B	1	0	0	215	4501	215	4315	0	5930	6.4	6.4	12.8
1	2026/09/02	20:21	49.1	64.9	64.0	#	#	0.6	0.0	0.1	#	0.2	#	0.2	23.5	0	B	1	0	0	215	4501	215	4315	0	4CAD	0	6.4	6.4
1	2026/09/02	20:22	49.1	64.7	64.4	#	#	0.6	0.0	0.0	#	0.2	#	0.2	23.5	0	B	1	0	0	215	4501	215	4315	0	52DB	0	0	0
1	2026/09/02	20:23	49.1	64.0	66.0	#	#	0.6	0.1	0.0	#	0.0	#	0.0	23.5	0	B	1	0	0	215	4501	215	4315	0	299D	6.4	0	6.4
1	2026/09/02	20:24	49.1	64.2	64.3	#	#	0.5	0.0	0.1	#	0.1	#	0.1	23.5	0	B	1	0	0	215	4501	215	4315	0	F667	0	6.43	6.43
1	2026/09/02	20:25	49.1	63.8	63.6	#	#	0.5	0.0	0.0	#	0.2	#	0.2	23.5	0	B	1	0	0	215	4501	215	4315	0	D56F	0	0	0
1	2026/09/02	20:26	49.1	64.0	63.3	#	#	0.5	0.1	0.0	#	0.1	#	0.1	23.5	0	B	1	0	0	215	4501	215	4315	0	F225	6.4	0	6.4
1	2026/09/02	20:27	49.1	64.0	63.8	#	#	0.6	0.1	0.1	#	0.0	#	0.0	23.5	0	B	1	0	0	215	4501	215	4315	0	4297	6.4	6.38	12.78
1	2026/09/02	20:28	49.1	62.9	62.7	#	#	0.5	0.0	0.0	#	0.1	#	0.1	23.4	0	B	1	0	0	215	4501	215	4315	0	ECA6	0	0	0
1	2026/09/02	20:29	49.1	62.6	62.3	#	#	0.5	0.0	0.0	#	0.1	#	0.1	23.4	0	B	1	0	0	215	4501	215	4315	0	847C	0	0	0
1	2026/09/02	20:30	49.0	64.2	61.8	#	#	0.6	0.1	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	83E9	6.42	0	6.42
1	2026/09/02	20:31	49.1	61.9	61.6	#	#	0.5	0.0	0.0	#	0.1	#	0.1	23.4	0	B	1	0	0	215	4501	215	4315	0	D39A	0	0	0
1	2026/09/02	20:32	49.1	61.5	61.3	#	#	0.5	0.0	0.0	#	0.1	#	0.1	23.4	0	B	1	0	0	215	4501	215	4315	0	E377	0	0	0
1	2026/09/02	20:33	49.1	61.2	61.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	3BBA	0	0	0
1	2026/09/02	20:34	49.1	61.0	60.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	3022	0	0	0
1	2026/09/02	20:35	49.1	60.6	60.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	9106	0	0	0
1	2026/09/02	20:36	49.1	60.3	60.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	31AD	0	0	0
1	2026/09/02	20:37	49.0	60.0	59.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	9367	0	0	0
1	2026/09/02	20:38	49.1	59.5	59.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	B7A6	0	0	0
1	2026/09/02	20:39	49.1	59.2	58.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	DAA4	0	0	0
1	2026/09/02	20:40	49.1	58.7	58.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	5676	0	0	0
1	2026/09/02	20:41	49.0	58.3	57.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	92DB	0	0	0
1	2026/09/02	20:42	49.1	57.8	57.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	6E39	0	0	0
1	2026/09/02	20:43	49.0	57.4	56.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	8B0F	0	0	0
1	2026/09/02	20:44	49.0	56.8	56.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	7B5C	0	0	0
1	2026/09/02	20:45	49.0	56.0	55.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	FFCE	0	0	0
1	2026/09/02	20:46	49.0	55.4	55.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	32E6	0	0	0
1	2026/09/02	20:47	49.0	54.8	54.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	F395	0	0	0
1	2026/09/02	20:48	49.0	54.2	53.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	3872	0	0	0
1	2026/09/02	20:49	49.0	53.4	53.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	55DD	0	0	0
1	2026/09/02	20:50	49.0	52.9	52.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	2EB6	0	0	0
1	2026/09/02	20:51	49.0	52.1	51.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	A9AF	0	0	0
1	2026/09/02	20:52	49.0	51.4	50.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	F292	0	0	0
1	2026/09/02	20:53	49.0	50.5	50.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	0F78	0	0	0
1	2026/09/02	20:54	49.0	49.7	49.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	CB1D	0	0	0
1	2026/09/02	20:55	49.0	48.8	48.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	83A2	0	0	0
1	2026/09/02	20:56	49.0	47.8	47.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.4	0	B	1	0	0	215	4501	215	4315	0	D337	0	0	0
1	2026/09/02	20:57	49.0	46.9	46.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	A2FB	0	0	0
1	2026/09/02	20:58	49.0	45.9	45.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	ABFD	0	0	0
1	2026/09/02	20:59	49.0	44.6	44.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7DB1	0	0	0
1	2026/09/02	21:00	49.0	43.6	42.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	3AB9	0	0	0
1	2026/09/02	21:01	49.0	42.4	41.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	1F4F	0	0	0
1	2026/09/02	21:02	49.0	41.0	40.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	BB8A	0	0	0
1	2026/09/02	21:03	49.0	39.9	38.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	3F27	0	0	0
1	2026/09/02	21:04	49.0	38.4	37.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	68E1	0	0	0
1	2026/09/02	21:05	49.0	37.2	36.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9EF2	0	0	0
1	2026/09/02	21:06	49.0	36.1	34.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	937F	0	0	0
1	2026/09/02	21:07	49.0	34.8	33.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7AF6	0	0	0
1	2026/09/02	21:08	49.0	33.6	32.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	93B6	0	0	0
1	2026/09/02	21:09	49.0	32.3	31.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	952B	0	0	0
1	2026/09/02	21:10	49.0	31.1	30.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9CAD	0	0	0
1	2026/09/02	21:11	49.0	30.0	29.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	72F0	0	0	0
1	2026/09/02	21:12	49.0	28.6	27.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	FA26	0	0	0
1	2026/09/02	21:13	49.0	27.6	26.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	5AF8	0	0	0
1	2026/09/02	21:14	48.9	26.3	25.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7D63	0	0	0
1	2026/09/02	21:15	48.9	25.2	24.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	D75C	0	0	0
1	2026/09/02	21:16	49.0	24.2	23.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	FC5B	0	0	0
1	2026/09/02	21:17	48.9	22.9	21.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	B35B	0	0	0
1	2026/09/02	21:18	49.0	22.2	20.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	F711	0	0	0
1	2026/09/02	21:19	49.0	21.0	19.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	398B	0	0	0
1	2026/09/02	21:20	49.0	20.4	19.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9448	0	0	0
1	2026/09/02	21:21	48.9	19.1	17.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	F56E	0	0	0
1	2026/09/02	21:22	49.0	18.4	16.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	EEB6	0	0	0
1	2026/09/02	21:23	49.0	17.7	16.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	B96F	0	0	0
1	2026/09/02	21:24	48.9	16.9	15.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	6FA0	0	0	0
1	2026/09/02	21:25	48.9	16.4	14.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	0F85	0	0	0
1	2026/09/02	21:26	48.9	15.6	14.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	668D	0	0	0
1	2026/09/02	21:27	48.9	15.1	13.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	019A	0	0	0
1	2026/09/02	21:28	48.9	14.4	12.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	D505	0	0	0
1	2026/09/02	21:29	48.9	13.7	12.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	FDC5	0	0	0
1	2026/09/02	21:30	48.9	13.5	11.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	321B	0	0	0
1	2026/09/02	21:31	48.9	13.1	11.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	AC83	0	0	0
1	2026/09/02	21:32	48.9	12.5	11.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	5B0E	0	0	0
1	2026/09/02	21:33	48.9	12.3	10.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	B2CC	0	0	0
1	2026/09/02	21:34	48.9	12.2	10.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	C40D	0	0	0
1	2026/09/02	21:35	48.9	11.8	10.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7BC3	0	0	0
1	2026/09/02	21:36	48.9	11.6	10.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	A062	0	0	0
1	2026/09/02	21:37	48.9	11.4	9.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	3DA4	0	0	0
1	2026/09/02	21:38	48.9	10.9	9.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	E65B	0	0	0
1	2026/09/02	21:39	48.9	10.8	9.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	24C4	0	0	0
1	2026/09/02	21:40	48.9	10.7	9.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	C2FE	0	0	0
1	2026/09/02	21:41	48.9	10.5	8.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	B29F	0	0	0
1	2026/09/02	21:42	48.9	10.2	8.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	843C	0	0	0
1	2026/09/02	21:43	48.9	10.2	8.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	A879	0	0	0
1	2026/09/02	21:44	48.9	10.0	8.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	4E82	0	0	0
1	2026/09/02	21:45	48.9	9.9	8.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	39DE	0	0	0
1	2026/09/02	21:46	48.9	12.4	8.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	8824	0	0	0
1	2026/09/02	21:47	48.9	9.7	7.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	DE0E	0	0	0
1	2026/09/02	21:48	48.9	9.4	7.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	4579	0	0	0
1	2026/09/02	21:49	48.9	9.4	7.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	A152	0	0	0
1	2026/09/02	21:50	48.9	9.4	7.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	43BB	0	0	0
1	2026/09/02	21:51	48.9	9.4	8.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	FB60	0	0	0
1	2026/09/02	21:52	48.9	9.4	7.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	1219	0	0	0
1	2026/09/02	21:53	48.9	9.3	7.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	489F	0	0	0
1	2026/09/02	21:54	48.9	9.2	7.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	B79E	0	0	0
1	2026/09/02	21:55	48.9	9.1	7.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	02F8	0	0	0
1	2026/09/02	21:56	48.9	9.2	7.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9E8F	0	0	0
1	2026/09/02	21:57	48.9	9.3	7.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	1ABD	0	0	0
1	2026/09/02	21:58	48.9	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	3AD8	0	0	0
1	2026/09/02	21:59	48.9	9.0	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	970C	0	0	0
1	2026/09/02	22:00	48.9	9.0	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	995D	0	0	0
1	2026/09/02	22:01	48.9	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7D76	0	0	0
1	2026/09/02	22:02	48.9	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	C8FF	0	0	0
1	2026/09/02	22:03	48.9	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	652B	0	0	0
1	2026/09/02	22:04	48.9	9.0	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	CB7F	0	0	0
1	2026/09/02	22:05	48.9	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	7E01	0	0	0
1	2026/09/02	22:06	48.9	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	CB88	0	0	0
1	2026/09/02	22:07	48.9	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	0645	0	0	0
1	2026/09/02	22:08	48.9	8.9	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9D2A	0	0	0
1	2026/09/02	22:09	48.9	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	8867	0	0	0
1	2026/09/02	22:10	48.9	9.1	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	0284	0	0	0
1	2026/09/02	22:11	48.9	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	A743	0	0	0
1	2026/09/02	22:12	48.9	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	9B1F	0	0	0
1	2026/09/02	22:13	48.9	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	0787	0	0	0
1	2026/09/02	22:14	48.9	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.3	0	B	1	0	0	215	4501	215	4315	0	E02C	0	0	0
1	2026/09/02	22:15	48.9	8.7	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	06AE	0	0	0
1	2026/09/02	22:16	48.8	8.9	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	B468	0	0	0
1	2026/09/02	22:17	48.9	8.9	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	ACD0	0	0	0
1	2026/09/02	22:18	48.9	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	4F0C	0	0	0
1	2026/09/02	22:19	48.8	8.9	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	6C87	0	0	0
1	2026/09/02	22:20	48.8	8.9	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	2A25	0	0	0
1	2026/09/02	22:21	48.8	9.1	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	ED97	0	0	0
1	2026/09/02	22:22	48.8	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	B1D2	0	0	0
1	2026/09/02	22:23	48.8	8.9	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	9FAC	0	0	0
1	2026/09/02	22:24	48.8	8.7	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	6068	0	0	0
1	2026/09/02	22:25	48.8	8.8	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	FC35	0	0	0
1	2026/09/02	22:26	48.8	9.0	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	1296	0	0	0
1	2026/09/02	22:27	48.8	9.0	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	8E0E	0	0	0
1	2026/09/02	22:28	48.8	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	B552	0	0	0
1	2026/09/02	22:29	48.8	9.1	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	3160	0	0	0
1	2026/09/02	22:30	48.8	9.0	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	CB23	0	0	0
1	2026/09/02	22:31	48.8	9.0	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	DE6E	0	0	0
1	2026/09/02	22:32	48.8	9.2	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	ABD5	0	0	0
1	2026/09/02	22:33	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	BE80	0	0	0
1	2026/09/02	22:34	48.8	8.9	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	C854	0	0	0
1	2026/09/02	22:35	48.8	9.1	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	94E6	0	0	0
1	2026/09/02	22:36	48.8	8.9	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	99F6	0	0	0
1	2026/09/02	22:37	48.8	8.9	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	7DDD	0	0	0
1	2026/09/02	22:38	48.8	9.0	7.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	E539	0	0	0
1	2026/09/02	22:39	48.8	8.9	7.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	A121	0	0	0
1	2026/09/02	22:40	48.8	8.9	7.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	C787	0	0	0
1	2026/09/02	22:41	48.8	8.9	7.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	5894	0	0	0
1	2026/09/02	22:42	48.8	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	7C62	0	0	0
